datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,138636.41607666016,506675.95501708984,0.08621126240728483
2020-03-10 09:30:00-04:00,147237.44140625,760005.5680541992,0.06204015923805928
2020-03-11 09:30:00-04:00,201157.56805419922,760005.5680541992,0.36621205946642044
2020-03-12 09:30:00-04:00,190763.63342285156,576453.5680541992,-0.05167061190830835
2020-03-13 09:30:00-04:00,190763.63342285156,576453.5680541992,0.0
2020-03-14 09:30:00-04:00,190763.63342285156,576453.5680541992,0.0
2020-03-16 09:30:00-04:00,217224.93789672852,576453.5680541992,0.13871252082529884
2020-03-17 09:30:00-04:00,230111.06805419922,576453.5680541992,0.05932159669253512
2020-03-18 09:30:00-04:00,228437.5508666992,441370.0508666992,-0.007272649688913946
2020-03-19 09:30:00-04:00,225518.35195312498,441370.0508666992,-0.01277898008667444
2020-03-20 09:30:00-04:00,225518.35195312498,441370.0508666992,0.0
2020-03-21 09:30:00-04:00,225518.35195312498,441370.0508666992,0.0
2020-03-23 09:30:00-04:00,232736.25249633787,441370.0508666992,0.03200582338732749
2020-03-24 09:30:00-04:00,223435.75521240232,441370.0508666992,-0.03996153235337452
2020-03-25 09:30:00-04:00,219297.24706420896,441370.0508666992,-0.018522139145810468
2020-03-26 09:30:00-04:00,215959.74706420896,441370.0508666992,-0.015219069298315402
2020-03-27 09:30:00-04:00,215959.74706420896,441370.0508666992,0.0
2020-03-28 09:30:00-04:00,215959.74706420896,441370.0508666992,0.0
2020-03-30 09:30:00-04:00,209471.65303955076,441370.0508666992,-0.030043071048463377
2020-03-31 09:30:00-04:00,220667.85466918943,441370.0508666992,0.05344972203720899
2020-04-01 09:30:00-04:00,223150.94869384763,441370.0508666992,0.011252631373884103
2020-04-02 09:30:00-04:00,218193.6557556152,441370.0508666992,-0.022214975859383812
2020-04-03 09:30:00-04:00,218193.6557556152,441370.0508666992,0.0
2020-04-04 09:30:00-04:00,218193.6557556152,441370.0508666992,0.0
2020-04-06 09:30:00-04:00,197323.15847167966,441370.0508666992,-0.09565125627351534
2020-04-07 09:30:00-04:00,202885.65847167966,441370.0508666992,0.028189798111296405
2020-04-08 09:30:00-04:00,194323.8628173828,441370.0508666992,-0.04220010285000997
2020-04-09 09:30:00-04:00,194323.8628173828,441370.0508666992,0.0
2020-04-10 09:30:00-04:00,194323.8628173828,441370.0508666992,0.0
2020-04-13 09:30:00-04:00,191297.84108886716,441370.0508666992,-0.015572054222488085
2020-04-14 09:30:00-04:00,197009.59722290037,661939.3594909668,0.02985792260655895
2020-04-15 09:30:00-04:00,194363.11971435545,661939.3594909668,-0.01343324155701231
2020-04-16 09:30:00-04:00,183927.85131225584,661939.3594909668,-0.053689549835564176
2020-04-17 09:30:00-04:00,183927.85131225584,661939.3594909668,0.0
2020-04-18 09:30:00-04:00,183927.85131225584,661939.3594909668,0.0
2020-04-20 09:30:00-04:00,198416.59108886716,661939.3594909668,0.07877403924005866
2020-04-21 09:30:00-04:00,195703.0992675781,661939.3594909668,-0.013675730473938774
2020-04-22 09:30:00-04:00,192118.62584838865,661939.3594909668,-0.018315874570225987
2020-04-23 09:30:00-04:00,191716.59108886716,661939.3594909668,-0.002092638117444978
2020-04-24 09:30:00-04:00,191716.59108886716,661939.3594909668,0.0
2020-04-25 09:30:00-04:00,191716.59108886716,661939.3594909668,0.0
2020-04-27 09:30:00-04:00,174480.87789306638,661939.3594909668,-0.0899020428952414
2020-04-28 09:30:00-04:00,175060.758996582,-156408.84961547854,0.003323465072608167
2020-04-29 09:30:00-04:00,175265.4106689453,-156408.84961547854,0.0011690322464972258
2020-04-30 09:30:00-04:00,167988.61760864255,-156408.84961547854,-0.041518706015801876
2020-05-01 09:30:00-04:00,167988.61760864255,-156408.84961547854,0.0
2020-05-02 09:30:00-04:00,167988.61760864255,-156408.84961547854,0.0
2020-05-04 09:30:00-04:00,169500.8470397949,-156408.84961547854,0.009001975566435894
2020-05-05 09:30:00-04:00,171092.64010009763,-156408.84961547854,0.0093910625704956
2020-05-06 09:30:00-04:00,170762.90038452146,-156408.84961547854,-0.0019272583284895006
2020-05-07 09:30:00-04:00,174560.4762207031,-156408.84961547854,0.02223888108968808
2020-05-08 09:30:00-04:00,174560.4762207031,-156408.84961547854,0.0
2020-05-09 09:30:00-04:00,174560.4762207031,-156408.84961547854,0.0
2020-05-11 09:30:00-04:00,177630.39010009763,-156408.84961547854,0.017586534740619886
2020-05-12 09:30:00-04:00,168841.36760864255,-156408.84961547854,-0.049479272586759104
2020-05-13 09:30:00-04:00,160757.314263916,-156408.84961547854,-0.047879577494684744
2020-05-14 09:30:00-04:00,164645.83483276365,-156408.84961547854,0.024188762960196453
2020-05-15 09:30:00-04:00,164645.83483276365,-156408.84961547854,0.0
2020-05-16 09:30:00-04:00,164645.83483276365,-156408.84961547854,0.0
2020-05-18 09:30:00-04:00,178267.10732421873,-156408.84961547854,0.08273074448127193
2020-05-19 09:30:00-04:00,179938.49871215818,-156408.84961547854,0.009375769950087598
2020-05-20 09:30:00-04:00,181041.39010009763,-156408.84961547854,0.0061292685880618425
2020-05-21 09:30:00-04:00,178517.24871215818,-156408.84961547854,-0.013942344270245877
2020-05-22 09:30:00-04:00,178517.24871215818,-156408.84961547854,0.0
2020-05-23 09:30:00-04:00,178517.24871215818,-156408.84961547854,0.0
2020-05-26 09:30:00-04:00,187101.58483276365,-156408.84961547854,0.04808687217920826
2020-05-27 09:30:00-04:00,189978.1934448242,-156408.84961547854,0.015374581752643834
2020-05-28 09:30:00-04:00,187488.1606689453,-156408.84961547854,-0.013106939963623221
2020-05-29 09:30:00-04:00,187488.1606689453,-156408.84961547854,0.0
2020-05-30 09:30:00-04:00,187488.1606689453,-156408.84961547854,0.0
2020-06-01 09:30:00-04:00,192138.48650512693,-156408.84961547854,0.0248033039504445
2020-06-02 09:30:00-04:00,196334.01928100584,-156408.84961547854,0.02183598326495062
2020-06-03 09:30:00-04:00,197323.20372924802,-156408.84961547854,0.005038273305179919
2020-06-04 09:30:00-04:00,204281.67287597654,-156408.84961547854,0.03526432277207703
2020-06-05 09:30:00-04:00,204281.67287597654,-156408.84961547854,0.0
2020-06-06 09:30:00-04:00,204281.67287597654,-156408.84961547854,0.0
2020-06-08 09:30:00-04:00,207772.23650512693,-156408.84961547854,0.01708701314223915
2020-06-09 09:30:00-04:00,209045.70565185545,-156408.84961547854,0.006129159353285729
2020-06-10 09:30:00-04:00,197721.1606689453,-156408.84961547854,-0.054172578898942
2020-06-11 09:30:00-04:00,194060.01928100584,-156408.84961547854,-0.018516689744045634
2020-06-12 09:30:00-04:00,194060.01928100584,-156408.84961547854,0.0
2020-06-13 09:30:00-04:00,194060.01928100584,-156408.84961547854,0.0
2020-06-15 09:30:00-04:00,202291.92287597654,-156408.84961547854,0.04241936914914257
2020-06-16 09:30:00-04:00,200688.74871215818,-156408.84961547854,-0.007925052770402785
2020-06-17 09:30:00-04:00,196072.5314880371,-156408.84961547854,-0.02300187356662431
2020-06-18 09:30:00-04:00,200802.45565185545,-156408.84961547854,0.02412333909253861
2020-06-19 09:30:00-04:00,200802.45565185545,-156408.84961547854,0.0
2020-06-20 09:30:00-04:00,200802.45565185545,-156408.84961547854,0.0
2020-06-22 09:30:00-04:00,200029.26928100584,-156408.84961547854,-0.003850482646438058
2020-06-23 09:30:00-04:00,195879.2262207031,-156408.84961547854,-0.020747179026448626
2020-06-24 09:30:00-04:00,188636.5417724609,-156408.84961547854,-0.03697525555916603
2020-06-25 09:30:00-04:00,191695.07454833982,-156408.84961547854,0.016213893380043976
2020-06-26 09:30:00-04:00,191695.07454833982,-156408.84961547854,0.0
2020-06-27 09:30:00-04:00,191695.07454833982,-156408.84961547854,0.0
2020-06-29 09:30:00-04:00,189227.76928100584,-156408.84961547854,-0.01287098937282194
2020-06-30 09:30:00-04:00,195572.24871215818,-156408.84961547854,0.03352826836810996
2020-07-01 09:30:00-04:00,200882.01928100584,-156408.84961547854,0.02714991827221125
2020-07-02 09:30:00-04:00,200882.01928100584,-156408.84961547854,0.0
2020-07-03 09:30:00-04:00,200882.01928100584,-156408.84961547854,0.0
2020-07-06 09:30:00-04:00,202178.21593627927,-156408.84961547854,0.006452527010196274
2020-07-07 09:30:00-04:00,201302.70372924802,-156408.84961547854,-0.004330398321979345
2020-07-08 09:30:00-04:00,203838.2262207031,-156408.84961547854,0.012595570970896475
2020-07-09 09:30:00-04:00,200961.61760864255,-156408.84961547854,-0.01411221371670468
2020-07-10 09:30:00-04:00,200961.61760864255,-156408.84961547854,0.0
2020-07-11 09:30:00-04:00,200961.61760864255,-156408.84961547854,0.0
2020-07-13 09:30:00-04:00,199813.23650512693,-156408.84961547854,-0.005714430034853724
2020-07-14 09:30:00-04:00,210171.32454833982,-156408.84961547854,0.05183884823840046
2020-07-15 09:30:00-04:00,207192.39010009763,-156408.84961547854,-0.014173838674918837
2020-07-16 09:30:00-04:00,209568.71593627927,-156408.84961547854,0.011469175267651455
2020-07-17 09:30:00-04:00,209568.71593627927,-156408.84961547854,0.0
2020-07-18 09:30:00-04:00,209568.71593627927,-156408.84961547854,0.0
2020-07-20 09:30:00-04:00,214764.814263916,-156408.84961547854,0.02479424614700898
2020-07-21 09:30:00-04:00,212684.08483276365,-156408.84961547854,-0.009688409334107306
2020-07-22 09:30:00-04:00,214787.5417724609,-156408.84961547854,0.00989005332181403
2020-07-23 09:30:00-04:00,208511.314263916,-156408.84961547854,-0.02922063103265904
2020-07-24 09:30:00-04:00,208511.314263916,-156408.84961547854,0.0
2020-07-25 09:30:00-04:00,208511.314263916,-156408.84961547854,0.0
2020-07-27 09:30:00-04:00,210194.05205688474,-156408.84961547854,0.008070246925971913
2020-07-28 09:30:00-04:00,209841.58483276365,-156408.84961547854,-0.0016768658326530295
2020-07-29 09:30:00-04:00,209591.4434448242,-156408.84961547854,-0.001192048697777448
2020-07-30 09:30:00-04:00,214139.4434448242,-156408.84961547854,0.02169935912100951
2020-07-31 09:30:00-04:00,214139.4434448242,-156408.84961547854,0.0
2020-08-01 09:30:00-04:00,214139.4434448242,-156408.84961547854,0.0
2020-08-03 09:30:00-04:00,216367.95372924802,-156408.84961547854,0.01040681832629331
2020-08-04 09:30:00-04:00,220472.5417724609,-156408.84961547854,0.018970406534181805
2020-08-05 09:30:00-04:00,220483.92287597654,-156408.84961547854,5.162141019532385e-05
2020-08-06 09:30:00-04:00,222530.508996582,-156408.84961547854,0.009282246496297608
2020-08-07 09:30:00-04:00,222530.508996582,-156408.84961547854,0.0
2020-08-08 09:30:00-04:00,222530.508996582,-156408.84961547854,0.0
2020-08-10 09:30:00-04:00,226589.60732421873,-156408.84961547854,0.018240637411650606
2020-08-11 09:30:00-04:00,224986.43316040037,-156408.84961547854,-0.007075232543761079
2020-08-12 09:30:00-04:00,226316.70372924802,-156408.84961547854,0.005912670155979072
2020-08-13 09:30:00-04:00,226089.32454833982,-156408.84961547854,-0.0010046946476395258
2020-08-14 09:30:00-04:00,226089.32454833982,-156408.84961547854,0.0
2020-08-15 09:30:00-04:00,226089.32454833982,-156408.84961547854,0.0
2020-08-17 09:30:00-04:00,228283.7262207031,-156408.84961547854,0.009705905737686038
2020-08-18 09:30:00-04:00,229090.98650512693,-156408.84961547854,0.0035362147700506164
2020-08-19 09:30:00-04:00,224895.45372924802,-156408.84961547854,-0.01831382735690923
2020-08-20 09:30:00-04:00,227806.20565185545,-156408.84961547854,0.012942689033241583
2020-08-21 09:30:00-04:00,227806.20565185545,-156408.84961547854,0.0
2020-08-22 09:30:00-04:00,227806.20565185545,-156408.84961547854,0.0
2020-08-24 09:30:00-04:00,234184.758996582,-156408.84961547854,0.027999910390828386
2020-08-25 09:30:00-04:00,235583.2814880371,-156408.84961547854,0.005971876638972473
2020-08-26 09:30:00-04:00,239847.0314880371,-156408.84961547854,0.01809869517509255
2020-08-27 09:30:00-04:00,240904.43316040037,-156408.84961547854,0.004408650237624601
2020-08-28 09:30:00-04:00,240904.43316040037,-156408.84961547854,0.0
2020-08-29 09:30:00-04:00,240904.43316040037,-156408.84961547854,0.0
2020-08-31 09:30:00-04:00,241779.9106689453,-156408.84961547854,0.0036341278450529035
2020-09-01 09:30:00-04:00,246850.95565185545,-156408.84961547854,0.020973806173059772
2020-09-02 09:30:00-04:00,248215.33483276365,-156408.84961547854,0.005527137528413828
2020-09-03 09:30:00-04:00,237140.96593627927,-156408.84961547854,-0.044615973883909255
2020-09-04 09:30:00-04:00,237140.96593627927,-156408.84961547854,0.0
2020-09-05 09:30:00-04:00,237140.96593627927,-156408.84961547854,0.0
2020-09-08 09:30:00-04:00,227385.48650512693,-156408.84961547854,-0.041137891939656224
2020-09-09 09:30:00-04:00,232240.49871215818,-156408.84961547854,0.021351460384090082
2020-09-10 09:30:00-04:00,225418.49871215818,-156408.84961547854,-0.029374721626202138
2020-09-11 09:30:00-04:00,225418.49871215818,-156408.84961547854,0.0
2020-09-12 09:30:00-04:00,225418.49871215818,-156408.84961547854,0.0
2020-09-14 09:30:00-04:00,231444.58483276365,-156408.84961547854,0.026732881973011047
2020-09-15 09:30:00-04:00,231888.0314880371,-156408.84961547854,0.0019159949479650162
2020-09-16 09:30:00-04:00,222848.86760864255,-156408.84961547854,-0.03898072626426541
2020-09-17 09:30:00-04:00,224906.83483276365,-156408.84961547854,0.009234811225225625
2020-09-18 09:30:00-04:00,224906.83483276365,-156408.84961547854,0.0
2020-09-19 09:30:00-04:00,224906.83483276365,-156408.84961547854,0.0
2020-09-21 09:30:00-04:00,217175.24871215818,-156408.84961547854,-0.03437683930928348
2020-09-22 09:30:00-04:00,219824.4434448242,-156408.84961547854,0.012198419241491232
2020-09-23 09:30:00-04:00,208818.2917724609,-156408.84961547854,-0.050067915559744436
2020-09-24 09:30:00-04:00,210364.59511718748,-156408.84961547854,0.007405018648517059
2020-09-25 09:30:00-04:00,210364.59511718748,-156408.84961547854,0.0
2020-09-26 09:30:00-04:00,210364.59511718748,-156408.84961547854,0.0
2020-09-28 09:30:00-04:00,223315.0417724609,-156408.84961547854,0.06156191182294313
2020-09-29 09:30:00-04:00,222314.4762207031,-156408.84961547854,-0.004480511226723882
2020-09-30 09:30:00-04:00,227544.68316040037,-156408.84961547854,0.023526164506286973
2020-10-01 09:30:00-04:00,220734.064263916,-156408.84961547854,-0.029930907643680005
2020-10-02 09:30:00-04:00,220734.064263916,-156408.84961547854,0.0
2020-10-03 09:30:00-04:00,220734.064263916,-156408.84961547854,0.0
2020-10-05 09:30:00-04:00,230068.82454833982,-156408.84961547854,0.04228962265318015
2020-10-06 09:30:00-04:00,228033.58483276365,-156408.84961547854,-0.008846221210421112
2020-10-07 09:30:00-04:00,233411.60732421873,-156408.84961547854,0.023584343926353002
2020-10-08 09:30:00-04:00,236492.86760864255,-156408.84961547854,0.013200972821132417
2020-10-09 09:30:00-04:00,236492.86760864255,-156408.84961547854,0.0
2020-10-10 09:30:00-04:00,236492.86760864255,-156408.84961547854,0.0
2020-10-12 09:30:00-04:00,244133.508996582,-156408.84961547854,0.03230812609783862
2020-10-13 09:30:00-04:00,242393.90038452146,-156408.84961547854,-0.007125644567231082
2020-10-14 09:30:00-04:00,234389.4106689453,-156408.84961547854,-0.033022653222206766
2020-10-15 09:30:00-04:00,240358.6606689453,-156408.84961547854,0.025467234133845107
2020-10-16 09:30:00-04:00,240358.6606689453,-156408.84961547854,0.0
2020-10-17 09:30:00-04:00,240358.6606689453,-156408.84961547854,0.0
2020-10-19 09:30:00-04:00,234105.1606689453,-156408.84961547854,-0.0260173691374207
2020-10-20 09:30:00-04:00,233957.34511718748,-156408.84961547854,-0.0006314066351011949
2020-10-21 09:30:00-04:00,233536.6606689453,-156408.84961547854,-0.0017981245599768547
2020-10-22 09:30:00-04:00,236913.55205688474,-156408.84961547854,0.01445979135895259
2020-10-23 09:30:00-04:00,236913.55205688474,-156408.84961547854,0.0
2020-10-24 09:30:00-04:00,236913.55205688474,-156408.84961547854,0.0
2020-10-26 09:30:00-04:00,229898.2814880371,-156408.84961547854,-0.029611098681105563
2020-10-27 09:30:00-04:00,221188.85732421873,-156408.84961547854,-0.03788381586606837
2020-10-28 09:30:00-04:00,215287.82454833982,-156408.84961547854,-0.026678707269729984
2020-10-29 09:30:00-04:00,216845.508996582,-156408.84961547854,0.007235357835539968
2020-10-30 09:30:00-04:00,216845.508996582,-156408.84961547854,0.0
2020-10-31 09:30:00-04:00,216845.508996582,-156408.84961547854,0.0
2020-11-02 09:30:00-05:00,219028.564263916,-156408.84961547854,0.01006732985818215
2020-11-03 09:30:00-05:00,222996.68316040037,-156408.84961547854,0.01811690137229327
2020-11-04 09:30:00-05:00,231148.95372924802,-156408.84961547854,0.036557810875526675
2020-11-05 09:30:00-05:00,240677.01928100584,-156408.84961547854,0.04122045719020795
2020-11-06 09:30:00-05:00,241461.55205688474,-156408.84961547854,0.003259691258528097
2020-11-07 09:30:00-05:00,241461.55205688474,-156408.84961547854,0.0
2020-11-09 09:30:00-05:00,257425.0417724609,-156408.84961547854,0.06611193202226828
2020-11-10 09:30:00-05:00,245509.26928100584,-156408.84961547854,-0.046288319152677726
2020-11-11 09:30:00-05:00,248817.9434448242,-156408.84961547854,0.013476778997013383
2020-11-12 09:30:00-05:00,247885.59511718748,-156408.84961547854,-0.0037471104966489976
2020-11-13 09:30:00-05:00,247533.12789306638,-156408.84961547854,-0.0014218947412191207
2020-11-14 09:30:00-05:00,247533.12789306638,-156408.84961547854,0.0
2020-11-16 09:30:00-05:00,254025.42287597654,-156408.84961547854,0.026227984262837012
2020-11-17 09:30:00-05:00,252877.0417724609,-156408.84961547854,-0.004520732966464935
2020-11-18 09:30:00-05:00,253945.82454833982,-156408.84961547854,0.004226491928202014
2020-11-19 09:30:00-05:00,247908.35732421873,-156408.84961547854,-0.02377462687114129
2020-11-20 09:30:00-05:00,250068.65038452146,-156408.84961547854,0.008714079200958347
2020-11-21 09:30:00-05:00,250068.65038452146,-156408.84961547854,0.0
2020-11-23 09:30:00-05:00,249818.508996582,-156408.84961547854,-0.0010002908703462543
2020-11-24 09:30:00-05:00,253149.9106689453,-156408.84961547854,0.013335287628383208
2020-11-25 09:30:00-05:00,256469.96593627927,-156408.84961547854,0.013114977044869525
2020-11-26 09:30:00-05:00,256469.96593627927,-156408.84961547854,0.0
2020-11-27 09:30:00-05:00,257277.2262207031,-156408.84961547854,0.0031475821407658255
2020-11-28 09:30:00-05:00,257277.2262207031,-156408.84961547854,0.0
2020-11-30 09:30:00-05:00,256128.84511718748,-156408.84961547854,-0.004463594078593203
2020-12-01 09:30:00-05:00,259244.24871215818,-156408.84961547854,0.012163423426772901
2020-12-02 09:30:00-05:00,258391.49871215818,-156408.84961547854,-0.0032893690187388858
2020-12-03 09:30:00-05:00,260506.30205688474,-156408.84961547854,0.008184492737829618
2020-12-04 09:30:00-05:00,261233.99871215818,-156408.84961547854,0.002793393670432298
2020-12-05 09:30:00-05:00,261233.99871215818,-156408.84961547854,0.0
2020-12-07 09:30:00-05:00,263166.8778930664,-156408.84961547854,0.007399033779817987
2020-12-08 09:30:00-05:00,261688.7917724609,-156408.84961547854,-0.005616535532279476
2020-12-09 09:30:00-05:00,265281.7159362793,-156408.84961547854,0.013729759457724144
2020-12-10 09:30:00-05:00,259016.83483276365,-156408.84961547854,-0.023615955141893186
2020-12-11 09:30:00-05:00,258482.4434448242,-156408.84961547854,-0.002063153108501581
2020-12-12 09:30:00-05:00,258482.4434448242,-156408.84961547854,0.0
2020-12-14 09:30:00-05:00,262734.8470397949,-156408.84961547854,0.016451421374304775
2020-12-15 09:30:00-05:00,261324.9434448242,-156408.84961547854,-0.005366260360420205
2020-12-16 09:30:00-05:00,264076.4987121582,-156408.84961547854,0.010529248494470345
2020-12-17 09:30:00-05:00,266486.93316040037,-156408.84961547854,0.009127788576406282
2020-12-18 09:30:00-05:00,265384.0417724609,-156408.84961547854,-0.0041386321455229025
2020-12-19 09:30:00-05:00,265384.0417724609,-156408.84961547854,0.0
2020-12-21 09:30:00-05:00,260358.5017724609,-154612.38961547855,-0.018936858322132544
2020-12-22 09:30:00-05:00,264042.37066894525,-154612.38961547855,0.01414921683526904
2020-12-23 09:30:00-05:00,264121.96899658197,-154612.38961547855,0.0003014604339259819
2020-12-24 09:30:00-05:00,263894.55511718744,-154612.38961547855,-0.0008610184160692258
2020-12-25 09:30:00-05:00,263894.55511718744,-154612.38961547855,0.0
2020-12-28 09:30:00-05:00,268055.9792810058,-154612.38961547855,0.015769268759525668
2020-12-29 09:30:00-05:00,270409.5776086425,-154612.38961547855,0.0087802493119149
2020-12-30 09:30:00-05:00,268738.18622070306,-154612.38961547855,-0.006180962237803622
2020-12-31 09:30:00-05:00,268101.46899658197,-154612.38961547855,-0.0023692845184204447
2021-01-01 09:30:00-05:00,268101.46899658197,-154612.38961547855,0.0
2021-01-04 09:30:00-05:00,272115.0776086425,-154612.38961547855,0.014970483478073504
2021-01-05 09:30:00-05:00,263917.3173242187,-154612.38961547855,-0.03012607885041152
2021-01-06 09:30:00-05:00,265747.87066894525,-154612.38961547855,0.006936086511055928
2021-01-07 09:30:00-05:00,273013.3173242187,-154612.38961547855,0.02733962321874772
2021-01-08 09:30:00-05:00,278118.43622070306,-154612.38961547855,0.01869915704669367
2021-01-09 09:30:00-05:00,278118.43622070306,-154612.38961547855,0.0
2021-01-11 09:30:00-05:00,275003.0673242187,-154612.38961547855,-0.011201590728103117
2021-01-12 09:30:00-05:00,276185.55703979486,-154612.38961547855,0.004299914641250346
2021-01-13 09:30:00-05:00,275958.14316040033,-154612.38961547855,-0.0008234097460851908
2021-01-14 09:30:00-05:00,278118.43622070306,-154612.38961547855,0.007828335977195788
2021-01-15 09:30:00-05:00,273718.2517724609,-154612.38961547855,-0.015821261287225052
2021-01-16 09:30:00-05:00,273718.2517724609,-154612.38961547855,0.0
2021-01-19 09:30:00-05:00,275560.18622070306,-154612.38961547855,0.006729308098070819
2021-01-20 09:30:00-05:00,278709.663729248,-154612.38961547855,0.011429363406012527
2021-01-21 09:30:00-05:00,282552.7292810058,-154612.38961547855,0.013788777541245079
2021-01-22 09:30:00-05:00,280005.8603845214,-154612.38961547855,-0.009013782676830728
2021-01-23 09:30:00-05:00,280005.8603845214,-154612.38961547855,0.0
2021-01-25 09:30:00-05:00,281620.4156518554,-154612.38961547855,0.005766148126745474
2021-01-26 09:30:00-05:00,283598.7845483398,-154612.38961547855,0.007024948428916655
2021-01-27 09:30:00-05:00,277697.7517724609,-154612.38961547855,-0.020807680065614176
2021-01-28 09:30:00-05:00,273308.913729248,-154612.38961547855,-0.015804370093744913
2021-01-29 09:30:00-05:00,272478.92593627924,-154612.38961547855,-0.0030368120148139832
2021-01-30 09:30:00-05:00,272478.92593627924,-154612.38961547855,0.0
2021-02-01 09:30:00-05:00,270307.2517724609,-154612.38961547855,-0.007970062845616965
2021-02-02 09:30:00-05:00,277049.65344482416,-154612.38961547855,0.0249434731334508
2021-02-03 09:30:00-05:00,280221.89316040033,-154612.38961547855,0.01145007646150309
2021-02-04 09:30:00-05:00,280813.12066894525,-154612.38961547855,0.0021098548078344326
2021-02-05 09:30:00-05:00,286771.02426391596,-154612.38961547855,0.021216614027072422
2021-02-06 09:30:00-05:00,286771.02426391596,-154612.38961547855,0.0
2021-02-08 09:30:00-05:00,287987.58789306635,-154612.38961547855,0.004242282260814356
2021-02-09 09:30:00-05:00,288374.163729248,-154612.38961547855,0.001342335060374733
2021-02-10 09:30:00-05:00,291228.0448327636,-154612.38961547855,0.009896452118349552
2021-02-11 09:30:00-05:00,290227.4792810058,-154612.38961547855,-0.0034356771935628583
2021-02-12 09:30:00-05:00,288647.0673242187,-154612.38961547855,-0.005445424949775068
2021-02-13 09:30:00-05:00,288647.0673242187,-154612.38961547855,0.0
